www.nytimes.com,__1509385089105377091,James Harden,Top>Person>FullName,1,0,0,0,0,1
www.nytimes.com,__9325954128470148629,North Carolina State,Top,1,0,0,1,0,0
www.nytimes.com,2ec63041c8,Coral Springs,Top>Location>GeoPoliticalEntity>City,0,0,1,1,0,0
www.nytimes.com,__12995669017976847472,Colin McGreal,Top>Person>FullName,0,0,1,1,0,0
www.nytimes.com,__11591501397411631935,John Berger,Top>Person>FullName,0,0,1,0,0,1
www.nytimes.com,__12652773377203137714,Miroslav Gronych,Top>Person>FullName,0,1,0,0,1,0
www.nytimes.com,__16628713252171292891,Transport Canada,Top,0,1,0,0,1,0
www.nytimes.com,__8738618781693269099,Barry Bonds,Top>Person>FullName,1,0,1,0,1,1
www.nytimes.com,b90cb27639,Roger Clemens,Top>Person>FullName,1,0,0,0,0,1
www.nytimes.com,8380d27cfd,Vatican City,Top>Location>GeoPoliticalEntity>City,0,0,1,1,0,0
www.nytimes.com,1e564800a4,Annette Bening,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,d114c73ee2,Jim Mattis,Top>Person>FullName,1,0,1,1,1,0
www.nytimes.com,7421f2fc6a,India,Top>Location>GeoPoliticalEntity>Country,3,1,0,0,2,2
www.nytimes.com,__13373959669737887291,Varricchio,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,__3753459987459577256,Gregory M. Erickson,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,afcc2c5bde,Iran,Top>Location>GeoPoliticalEntity>Country,1,1,2,2,0,2
www.nytimes.com,22478879df,Eaton Vance,Top>Organization>Company>FinancialCompany>BankingCompany>InvestmentServices,9,1,2,8,0,4
www.nytimes.com,__14005436965262814294,East Village,Top>Location,0,0,1,1,0,0
www.nytimes.com,e7b0f4a039,Eve,Top>Person>FirstName,0,1,0,1,0,0
www.nytimes.com,__15418747680777473507,Anshu Jain,Top>Person>FullName,2,0,0,2,0,0
www.nytimes.com,c9647f9031,Deutsche Bank,Top>Organization>Company>FinancialCompany>BankingCompany>BankingServices>Bank,1,0,0,1,0,0
www.nytimes.com,__145092394583853600,Department of Health,Top,0,1,0,0,0,1
www.nytimes.com,__16418791239083412613,Premera Blue Cross,Top,0,0,1,0,0,1
www.nytimes.com,__7740858414616958402,Human Services,Top>Organization,0,1,0,0,0,1
www.nytimes.com,__16755871127569610631,Bruce Ryan,Top>Person>FullName,0,1,0,0,0,1
www.nytimes.com,9cb255732d,Duke,Top>Person>FirstName,0,0,1,0,0,1
www.nytimes.com,__2427721515848421447,Mike Krzyzewski,Top>Person>FullName,0,0,1,0,0,1
www.nytimes.com,0d7954b5d1,Science,Top>Product>CulturalProduct>Printing>Magazine,6,0,1,1,2,4
www.nytimes.com,beac1b545b,United States,Top>Location>GeoPoliticalEntity>Country,11,9,17,16,4,17
www.nytimes.com,__5279127156533584910,Jenny Schlenzka,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,150203db46,Tiger Woods,Top>Person>FullName,0,1,0,0,0,1
www.nytimes.com,__10488974725125021510,N.C.A.,Top,1,1,0,1,0,1
www.nytimes.com,__16083585590464762514,Bill Belichick,Top>Person>FullName,0,1,0,0,0,1
www.nytimes.com,__16758194484107701625,Latoya Farquharson,Top,1,0,0,1,0,0
www.nytimes.com,771ba608ab,Rands,Top>Location>GeoPoliticalEntity,0,0,1,1,0,0
www.nytimes.com,__8607316566156347128,Sam Sifton,Top>Person>FullName,0,0,1,1,0,0
www.nytimes.com,f8c87bcb36,The Times,Top>Product>CulturalProduct>Printing>Newspaper,1,1,5,3,2,2
www.nytimes.com,__10042281634330510498,Western Michigan,Top,0,1,0,0,0,1
www.nytimes.com,__3136893277449279707,St. Petersburg Bowl,Top,0,0,1,0,0,1
www.nytimes.com,__9314635014110182855,Camellia Bowl,Top,0,0,1,0,0,1
www.nytimes.com,4eb2c87c2c,Fiji,Top>Location>GeoPoliticalEntity>Country,1,0,0,0,0,1
www.nytimes.com,__2243656869106330844,Pita Qarau,Top>Person>FullName,1,0,0,0,0,1
www.nytimes.com,de45661b08,Yadia,Top>Person>FirstName,0,0,1,0,0,1
www.nytimes.com,__17590294446478480428,Huang Sha,Top>Person>FullName,0,0,1,0,1,0
www.nytimes.com,0db1b25b2b,Twitter,Top>Organization>Company>TechnologyCompany>SoftwareCompany,0,3,7,6,2,2
www.nytimes.com,17c26a5580,Hotmail,Top>Product>ProfessionalService>TelecommunicationsService,0,1,0,1,0,0
www.nytimes.com,__3101102944081917955,Obama Plans,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,__16634183959219368904,Eric L. Adams,Top>Person>FullName,0,0,1,0,0,1
www.nytimes.com,__153180207607885086,Mel,Top>Person,0,0,1,1,0,0
www.nytimes.com,c2230cbb7b,Palisades Park,Top>Location>GeoPoliticalEntity,0,0,1,1,0,0
www.nytimes.com,0b21b097c4,Summer,Top>Person>FirstName,2,0,2,2,0,2
www.nytimes.com,__1001237484715153579,Pollution Taints Melbourne,Top,0,1,0,0,0,1
www.nytimes.com,__2517501620647713062,Anthony Boxshall,Top>Person>FullName,1,0,0,0,0,1
www.nytimes.com,__18249047520142909056,Chung Yoo-ra,Top,0,0,1,0,1,0
www.nytimes.com,__13058583822607215046,Petra Nova,Top,1,0,0,1,0,0
www.nytimes.com,__13694262544936226731,Least Understood Organ,Top,0,0,1,0,0,1
www.nytimes.com,__1115054079248597804,DeBaun,Top>Person>FullName,1,0,0,0,1,0
www.nytimes.com,__2222690494370559236,Gary Taubes,Top>Person>FullName,0,1,1,1,1,0
www.nytimes.com,01d0d69c7d,London,Top>Location>GeoPoliticalEntity>City,2,1,2,3,0,2
www.nytimes.com,__15011781899439017280,Project Fi,Top,1,0,0,1,0,0
www.nytimes.com,__1773699138212584939,Citi Price Rewind,Top,0,1,0,1,0,0
www.nytimes.com,33fc13e6dd,America,Top>Location>GeoPoliticalEntity>Continent,5,2,2,6,0,3
www.nytimes.com,18433c48cb,ISIS,Top>Organization>TerroristOrganization,0,3,3,0,4,2
www.nytimes.com,0b2ab1088a,Bill Clinton,Top>Person>FullName,5,1,0,5,0,1
www.nytimes.com,__8117457008923819506,Senate Republicans,Top,1,1,0,2,0,0
www.nytimes.com,b4af2c3780,Supreme Court,Top>Organization>Government,3,1,2,2,2,2
www.nytimes.com,beb8a6fa58,Fannie Mae,Top>Organization>Company>FinancialCompany,0,0,1,0,1,0
www.nytimes.com,26c656998b,New York,Top>Location>GeoPoliticalEntity>City,9,6,11,16,5,5
www.nytimes.com,786614403d,government,Top>Organization>Government,10,16,6,10,11,11
www.nytimes.com,__1551196245659056263,Opinion Today,Top,1,1,14,6,4,6
www.nytimes.com,__1780745894600860245,Sepulveda Pass,Top,0,0,1,1,0,0
www.nytimes.com,e08a5dda30,China,Top>Location>GeoPoliticalEntity>Country,6,6,3,3,3,9
www.nytimes.com,6a00473052,Olivier Giroud,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,a2a96b3806,Bitsy,Top>Person>FirstName,0,0,1,1,0,0
www.nytimes.com,c42e2ee422,Betty,Top>Person>FirstName,0,0,1,1,0,0
www.nytimes.com,eb1b421ead,Morris,Top>Person>LastName,0,0,1,1,0,0
www.nytimes.com,__13262716967978713057,Sumana Harihareswara,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,__9682149059182188909,Second Avenue,Top>Location>Address,2,0,1,3,0,0
www.nytimes.com,__3646334179793301156,Gary Kubiak,Top>Person>FullName,0,0,1,0,1,0
www.nytimes.com,__7574198450320858732,F.C. West,Top>Person>FullName,1,0,0,0,0,1
www.nytimes.com,__8277714729958559550,SL-1200,Top,1,0,0,1,0,0
www.nytimes.com,dc47aabb54,Panasonic Corporation,Top>Organization>Company>IndustrialCompany,1,0,0,1,0,0
www.nytimes.com,__18328177087450103307,William Christopher,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,9d9cf3aab0,Equifax,Top>Organization>Company>FinancialCompany,1,0,0,1,0,0
www.nytimes.com,9551bff42e,Wilson,Top>Person>LastName,1,0,1,2,0,0
www.nytimes.com,9bfbdbb28a,Cate Blanchett,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,d08cb6e1a1,Broadway,Top>Location>GeoPoliticalEntity>District,3,2,2,7,0,0
www.nytimes.com,__13567926019503440846,Judi Bergquist,Top>Person>FullName,0,1,0,0,0,1
www.nytimes.com,__16027100191905075801,Timothy Shahid,Top>Person>FullName,0,1,0,0,0,1
www.nytimes.com,__729712695867475323,APAP,Top,0,0,1,0,0,1
www.nytimes.com,126b5c894b,Ghostbusters,Top>Product>CulturalProduct>Movie,0,0,1,0,1,0
www.nytimes.com,__6286846223904902848,Leslie Jones,Top>Person>FullName,0,0,1,0,1,0
www.nytimes.com,d7c3640bd9,Baltimore,Top>Location>GeoPoliticalEntity>City,0,1,0,0,1,0
www.nytimes.com,__13562800992925203815,Pig Beach,Top>Location>GeographicalEntity>LandForm>Beach,0,0,1,1,0,0
www.nytimes.com,__16733611681819223808,Garrett McNamara,Top>Person>FullName,0,1,0,0,0,1
www.nytimes.com,__11726208420945144495,David Gordon,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,baccee5497,Christian,Top>Person>LastName,1,0,2,2,0,1
www.nytimes.com,5c017a9fa1,Donald John Trump,Top>Person>FullName,0,5,6,3,4,4
www.nytimes.com,81aa83c56f,Joy,Top>Person>FirstName,0,0,1,1,0,0
www.nytimes.com,__15871116998541571666,House Republicans,Top,4,3,2,3,0,6
www.nytimes.com,39da22da11,festival,Top>Event,2,0,1,2,0,1
www.nytimes.com,__10852407118913233556,Harry Sarfo,Top>Person>FullName,0,1,0,0,1,0
www.nytimes.com,__1680087252193304936,Reginald Gaskin,Top>Person>FullName,0,0,1,1,0,0
www.nytimes.com,__1111457831303677770,Laurent Kabila,Top>Person>FullName,0,1,0,0,0,1
www.nytimes.com,__9732987493148455215,Katumbi,Top>Person>FullName,1,0,0,0,0,1
www.nytimes.com,04d28e668d,Titanic,Top>Product>Machine>Vehicle>Ship,0,1,0,0,1,0
www.nytimes.com,__3065925940168847197,Lett,Top>Person>FullName,0,0,1,1,0,0
www.nytimes.com,__7716930526983690992,Oleshansky,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,__8647347256381603223,Todd Bowles,Top>Person>FullName,0,1,0,0,1,0
www.nytimes.com,6cdc0a03b0,Ryan,Top>Person>FirstName,1,0,0,1,0,0
www.nytimes.com,21ff0d6785,Jamison,Top>Person>FirstName,0,0,1,0,0,1
www.nytimes.com,__10268472922085409954,Pankaj Mishra,Top>Person>FullName,0,1,0,0,0,1
www.nytimes.com,__3096668083733384889,Morgellons,Top,0,1,0,0,0,1
www.nytimes.com,__3046833159236861603,Louisa Adams,Top>Person>FullName,3,0,0,0,0,3
www.nytimes.com,e495bbdf98,Melania Trump,Top>Person>FullName,0,1,1,0,0,2
iht-retrospective.blogs.nytimes.com,85c9d18db8,Italy,Top>Location>GeoPoliticalEntity>Country,1,0,0,1,0,0
www.nytimes.com,__13180856095713267360,Elena Liao,Top,0,0,1,1,0,0
www.nytimes.com,__4065227728206095489,Frederico Ribeiro,Top,0,0,1,1,0,0
www.nytimes.com,__4511986628508752438,West Village,Top>Location,0,0,1,1,0,0
www.nytimes.com,0708e45e90,Breuer,Top>Person>LastName,0,0,1,1,0,0
www.nytimes.com,__1512861409870682249,Flora Coffee,Top,0,1,0,1,0,0
www.nytimes.com,0ce269f78c,Mexico,Top>Location>GeoPoliticalEntity>Country,2,1,2,3,1,1
www.nytimes.com,__9745047018785483618,Ford Focus,Top,0,1,0,1,0,0
www.nytimes.com,__14398127732265397267,Soapply,Top,0,0,1,1,0,0
www.nytimes.com,__373825023795755805,Mera McGrew,Top,0,0,1,1,0,0
www.nytimes.com,cb2804e896,East Africa,Top>Location>GeoPoliticalEntity,0,0,1,1,0,0
www.nytimes.com,__17487959409568048906,Nathalie Auger,Top>Person>FullName,0,0,1,0,0,1
www.nytimes.com,__17995021285767227668,University of Montreal Hospital Research Center,Top>Organization>EducationalOrganization>University,0,0,1,0,0,1
www.nytimes.com,e648aa4b5d,Quebec,Top>Location>GeoPoliticalEntity>Adm1,0,0,1,0,0,1
www.nytimes.com,d6b3843f43,Kelly,Top>Person>LastName,1,0,1,2,0,0
www.nytimes.com,dfd4ab74d0,Fox,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>MediaCompany,1,0,0,1,0,0
www.nytimes.com,7ec87eaeef,Madeira,Top>Location>GeoPoliticalEntity>Adm1,1,0,0,1,0,0
www.nytimes.com,__1565119330414765313,Cairdeas,Top,0,0,1,1,0,0
www.nytimes.com,a3fbdb9e23,Apple,Top>Organization>Company>TechnologyCompany>TechnologyEquipmentCompany,1,2,0,1,0,2
www.nytimes.com,60acfc140a,Gmail,Top>OtherEntity>MethodSystem,1,0,0,1,0,0
www.nytimes.com,__4771196923337893359,Alicia Rivera,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,__476081408638090805,Nick Symmonds,Top>Person>FullName,0,1,0,0,0,1
www.nytimes.com,faafe0395a,House of Representatives,Top>Organization>Government,1,2,0,1,0,2
www.nytimes.com,__10365227821870115875,Brendon Gurd,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,__15260903291964349730,Joe Mixon,Top>Person>FullName,0,1,0,0,0,1
www.nytimes.com,__17348931688636196407,Brent Musburger,Top>Person>FullName,1,0,0,0,0,1
www.nytimes.com,55eab86ef3,Cuomo,Top>Person>LastName,6,0,1,6,0,1
www.nytimes.com,5da6b98e38,Bernie Sanders,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,__16587534805580991852,Student Opinion,Top,0,0,1,1,0,0
www.nytimes.com,a188a08c62,Rosenblum,Top>Person>LastName,0,0,1,1,0,0
www.nytimes.com,__16490356331967233703,Democratic House,Top,1,0,0,1,0,0
www.nytimes.com,__3792889913932221504,Dubey,Top>Person>FullName,1,0,0,0,1,0
www.nytimes.com,__8836956350136683982,Poojary,Top>Person>FullName,1,0,0,0,1,0
www.nytimes.com,__14384806420237333682,Ray Castoldi,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,__17780080405408323205,Roxane Gay,Top>Person>FullName,0,0,1,0,0,1
www.nytimes.com,7b1e29c289,Rizzo,Top>Person>LastName,1,0,0,1,0,0
www.nytimes.com,85c9d18db8,Italy,Top>Location>GeoPoliticalEntity>Country,0,1,0,1,0,0
www.nytimes.com,__15977887661069386797,Marco Albanese,Top>Person>FullName,0,1,0,1,0,0
www.nytimes.com,04a91de0f0,United Airlines,Top>Organization>Company>IndustrialCompany>TransportationCompany,2,0,0,1,1,0
www.nytimes.com,__1093346783941694584,Randy Sloan,Top>Person>FullName,1,0,0,0,0,1
www.nytimes.com,__17010642412870820209,B.J. Miller,Top>Person>FullName,0,0,1,0,0,1
www.nytimes.com,__12157639844280905024,National Theater,Top>Location>Facility>Theatre,0,1,0,1,0,0
www.nytimes.com,ffec0df6b2,Chekhov,Top>Person>LastName,0,0,1,1,0,0
www.nytimes.com,27a54b155f,Nicholas Kristof,Top>Person>FullName,1,0,0,0,0,1
www.nytimes.com,__14353100350543766516,Timothy Keller,Top>Person>FullName,0,1,0,0,0,1
www.nytimes.com,708671f5d7,Jaylen,Top>Person>FirstName,0,0,1,1,0,0
www.nytimes.com,__12535743890701707963,Border Protection,Top,0,0,1,0,1,0
www.nytimes.com,__2312777754090577833,Miami International Airport,Top>Location>Facility>StationTop>Airport,0,1,0,0,1,0
www.nytimes.com,__3696434559625787546,United States Customs,Top,0,0,1,0,1,0
www.nytimes.com,9f46ddff98,Denmark,Top>Location>GeoPoliticalEntity>Country,1,0,1,1,1,0
www.nytimes.com,__11264537641890947429,HOO-gah,Top,0,0,1,1,0,0
www.nytimes.com,fc2b0bc524,Danes,Top>Person>LastName,0,0,1,1,0,0
www.nytimes.com,bd2ccefa37,Beijing,Top>Location>GeoPoliticalEntity>City,1,1,0,1,1,0
www.nytimes.com,92c35b8abd,Chicago Blackhawks,Top>Organization>SportsOrganization>SportsTeam,0,1,0,1,0,0
www.nytimes.com,__13493934695711833170,No. 17 Auburn,Top,0,0,1,1,0,0
www.nytimes.com,__15030890098820045236,Trump Prvt,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,__1724023636640013696,Trump Spa,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,04d948de1f,Ohio,Top>Location>GeoPoliticalEntity>Adm1,0,0,1,1,0,0
www.nytimes.com,__12766810218598550967,LEO,Top>Person,1,0,0,1,0,0
www.nytimes.com,e1ab9f8b70,Skoda,Top>Organization>Company>IndustrialCompany,0,0,1,1,0,0
www.nytimes.com,bd21a1cec2,France,Top>Location>GeoPoliticalEntity>Country,2,0,0,2,0,0
www.nytimes.com,__9022538217534451964,Penn State,Top,0,0,1,1,0,0
www.nytimes.com,f8b2a07379,Tea Party,Top>Organization>PoliticalParty,0,0,1,1,0,0
www.nytimes.com,__6496738922053884669,Republican House,Top,1,0,1,1,0,1
www.nytimes.com,54703fd57f,Jordan,Top>Location>GeoPoliticalEntity>Country,0,0,1,1,0,0
www.nytimes.com,93d610e199,Jordan,Top>Person>FirstName,0,0,1,1,0,0
www.nytimes.com,c71566f1a4,Gretzky,Top>Person>LastName,0,0,1,1,0,0
www.nytimes.com,4cf434d907,Nixon,Top>Person>LastName,0,0,2,2,0,0
www.nytimes.com,__17691519152018878311,Marta Robinson,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,__2228576783939724231,Duncan Robinson,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,__8425007321717508934,Tom Prendergast,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,__15334031183724147014,Medicaid Services,Top>Organization,1,0,0,1,0,0
www.nytimes.com,__2349125880388965749,nytnews@nytimes.com,Top>Id>Email,0,0,2,0,2,0
www.nytimes.com,806601c691,Ivan,Top>Person>FirstName,1,0,0,1,0,0
www.nytimes.com,36169a5b5f,Jerusalem,Top>Location>GeoPoliticalEntity>City,1,0,0,0,1,0
www.nytimes.com,__16200348014727664621,Archbishop Capucci,Top,1,0,0,0,1,0
www.nytimes.com,1a018a60d5,Marshall,Top>Location>GeoPoliticalEntity>Country,1,0,0,1,0,0
www.nytimes.com,0209e4defc,Barclays PLC,Top>Organization>Company>FinancialCompany>BankingCompany>BankingServices>Bank,0,1,0,0,1,0
www.nytimes.com,__4498135613695381126,Jason Katz,Top>Person>FullName,0,1,0,0,1,0
www.nytimes.com,__8643378206727439276,Karel Husa,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,4814b1bf4b,Paul Smith,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,__11496297891817161746,J. Degnan,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,b463062db5,Ivanka Trump,Top>Person>FullName,5,1,1,4,0,3
www.nytimes.com,__5961261573903039489,Emily Fridlund,Top>Person>FullName,0,0,1,0,0,1
www.nytimes.com,dbbb24c610,Linda,Top>Person>FirstName,0,0,1,0,0,1
www.nytimes.com,__1785740815093824597,Tamara Mellon,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,__5995975351352037571,Faith Connexion,Top,1,0,0,1,0,0
www.nytimes.com,__18154447977148977914,Oscar Edge,Top>Person>FullName,0,0,1,1,0,0
www.nytimes.com,bace28ebe3,Manchester,Top>Organization>Company>FinancialCompany,0,0,1,1,0,0
www.nytimes.com,fa3f87e050,La La Land,Top>Product>CulturalProduct,0,0,8,7,0,1
www.nytimes.com,6d0cf9d654,Romania,Top>Location>GeoPoliticalEntity>Country,1,0,0,1,0,0
www.nytimes.com,__12689340717191660836,Mike Hopkins,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,cceb0eb26d,Givanildo Vieira,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,ff598ec5eb,Columbia Broadcasting System,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>MediaCompany,1,0,0,1,0,0
www.nytimes.com,__3755072941791295977,Modern Love Live,Top,0,0,2,2,0,0
www.nytimes.com,__11415239056626593391,University of Edinburgh,Top>Organization>EducationalOrganization>University,0,0,1,1,0,0
www.nytimes.com,__475377922560018872,D4 of the New York,Top,0,0,1,1,0,0
www.nytimes.com,__7133733053138963142,Michelle Luciano,Top>Person>FullName,0,0,1,1,0,0
www.nytimes.com,__15926298752201654626,Ivan Rogers,Top>Person>FullName,0,1,0,0,0,1
www.nytimes.com,d29f412b4b,United Kingdom,Top>Location>GeoPoliticalEntity>Country,1,2,4,5,1,1
www.nytimes.com,__11466672918704185777,London Fashion Week Men,Top,2,0,0,2,0,0
www.nytimes.com,01b037b721,Ariel,Top>Person>FirstName,0,1,0,1,0,0
www.nytimes.com,3e8a55432f,Shakespeare,Top>Person>LastName,1,0,0,1,0,0
www.nytimes.com,dd269a0790,Royal Shakespeare Company,Top>Organization>ArtisticOrganization,1,0,0,1,0,0
www.nytimes.com,8a9e9ead36,Conde,Top>Person>LastName,0,0,1,1,0,0
www.nytimes.com,__5682332883685094248,Ivan Shaw,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,ab9456d741,Vogue,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>MediaCompany,0,0,1,1,0,0
www.nytimes.com,__12625613296211596396,Obiang Mangue,Top>Person>FullName,0,1,0,1,0,0
www.nytimes.com,6c773ff18e,Nigeria,Top>Location>GeoPoliticalEntity>Country,0,2,0,1,1,0
www.nytimes.com,__16316030616900244328,Trump Era,Top>Person>FullName,0,1,0,0,0,1
www.nytimes.com,fa8fd3d122,Kansas City,Top>Location>GeoPoliticalEntity>City,0,0,1,1,0,0
www.nytimes.com,__9474748546564069190,J. D. Vance,Top>Person>FullName,1,0,0,1,0,0
www.nytimes.com,2da8499315,Lukas,Top>Person>FirstName,1,0,0,1,0,0
www.nytimes.com,__7773470303281474330,Pop Art,Top,0,0,1,1,0,0
www.nytimes.com,897f24225a,Public Broadcasting System,Top>Organization>Company>ConsumerGoodsCompany>Discretionary>ConsumerServicesCompany>MediaCompany,1,1,0,1,1,0
